order_id,order_date,customer_id,product,category,quantity,price
37090,2026-04-25,4426,Sneakers,Apparel,3,38639.03
37091,2026-05-23,3227,Jeans,Apparel,-1,33889.83
37092,2026-07-17,1767,Laptop,Electronics,1,69356.04
37093,2026-07-07,3744,Headphones,Electronics,5,9923.9
37094,2026-07-19,1010,Eggs Dozen,Grocery,5,37302.01
37095,2026-05-09,1252,Bread,Grocery,3,28966.22
37096,2026-05-20,1177,T-Shirt,Apparel,2,57074.12
37097,2026-08-18,4093,Milk 1L,Grocery,5,33494.09
37098,2026-07-06,4491,Jeans,Apparel,3,57678.02
37098,2026-06-01,576,T-Shirt,Apparel,1,21940.11
37100,2026-04-05,2348,Mouse,Electronics,2,51215.75
37101,2026-05-08,4467,Bread,Grocery,3,53674.97
37102,2026-04-19,4465,Monitor,Electronics,4,78141.45
37103,2026-03-02,1719,Headphones,Electronics,4,42762.4
37104,2026-03-27,804,Headphones,Electronics,3,41579.2
37105,2026-07-05,687,T-Shirt,Apparel,5,55787.05
37106,2026-07-26,3708,Keyboard,Electronics,5,61351.11
37107,2026-08-03,2627,Eggs Dozen,Grocery,5,23110.59
37108,2026-08-01,3661,Keyboard,Electronics,4,27839.87
37109,2026-07-28,2917,Jeans,Apparel,1,43263.77
37110,2026-06-09,672,Sneakers,Apparel,4,68737.05
37111,2026-04-27,4061,Bread,Grocery,1,45137.83
37112,2026-03-30,3254,Milk 1L,Grocery,2,55783.64
37113,2026-07-18,1549,Bread,Grocery,2,64258.33
37114,2026-07-24,2265,Keyboard,Electronics,3,17831.75
37115,2026-04-02,667,Jeans,Apparel,2,9718.41
37116,2026-04-07,2948,T-Shirt,Apparel,4,35248.1
37117,2026-06-22,1180,Mouse,Electronics,4,59840.27
37118,2026-08-17,3687,Rice 5kg,Grocery,1,38451.92
37119,2026-05-12,61,Sneakers,Apparel,4,63392.67
37120,2026-06-04,3162,Laptop,Electronics,3,32535.89
37121,2026-06-03,4238,Keyboard,Electronics,5,58798.24
37122,2026-03-07,4610,Bread,Grocery,3,35411.45
37123,2026-03-05,1372,T-Shirt,Apparel,5,64709.5
37124,2026-03-18,2989,Sneakers,Apparel,5,66490.49
37125,2026-04-07,2056,Milk 1L,Grocery,1,35256.7
37126,2026-06-29,4532,Keyboard,Electronics,5,
37127,2026-06-03,2722,Laptop,Electronics,4,59379.0
37128,2026-04-03,1670,Eggs Dozen,Grocery,1,20176.76
37129,2026-05-15,162,Laptop,Electronics,5,51925.12
37130,2026-07-04,1129,Headphones,Electronics,1,79108.31
37131,2026-06-01,498,Monitor,Electronics,3,14153.75
37132,2026-06-01,4618,Headphones,Electronics,2,12784.24
37133,2026-05-06,2834,Jacket,Apparel,1,73591.81
37134,2026-06-08,4703,Milk 1L,Grocery,5,30967.2
37135,2026-02-20,228,Keyboard,Electronics,4,49885.2
37136,2026-08-11,1587,T-Shirt,Apparel,2,38808.08
37137,2026-07-13,11,Mouse,Electronics,2,4222.33
37138,2026-04-25,3753,Eggs Dozen,Grocery,3,73274.18
37139,2026-03-14,1887,Monitor,Electronics,2,16512.27
37140,2026-05-14,1208,Headphones,Electronics,3,73684.17
37141,2026-03-15,3355,Sneakers,Apparel,4,20211.76
37142,2026-05-11,3115,Monitor,Electronics,1,56278.3
37143,2026-02-26,1423,Monitor,Electronics,1,32942.18
37144,2026-06-11,1620,Jeans,Apparel,1,42343.55
37145,2026-07-04,4558,T-Shirt,Apparel,1,43621.06
37146,2026-03-02,494,Eggs Dozen,Grocery,5,4269.23
37147,2026-05-19,4719,T-Shirt,Apparel,4,49095.42
37148,2026-04-06,3235,Jeans,Apparel,5,22509.39
37149,2026-05-15,807,Milk 1L,Grocery,4,23363.54
37150,2026-08-17,1275,Laptop,Electronics,3,28542.61
37151,2026-04-12,3378,Rice 5kg,Grocery,4,24879.52
37152,2026-06-28,4734,Mouse,Electronics,5,43086.45
37153,2026-05-19,2782,T-Shirt,Apparel,5,64589.94
37154,2026-05-21,2431,T-Shirt,Apparel,1,38748.4
37155,2026-07-10,4880,Jeans,Apparel,2,1835.52
37156,2026-07-26,257,Rice 5kg,Grocery,4,48094.37
37157,2026-04-06,808,Keyboard,Electronics,1,66904.6
37158,2026-08-04,1200,Headphones,Electronics,2,12335.45
37159,2026-02-20,1193,Milk 1L,Grocery,3,14392.68
37160,2026-06-29,2332,Laptop,Electronics,5,43874.22
37161,2026-05-17,1427,Eggs Dozen,Grocery,2,58501.16
37162,2026-03-21,3452,Mouse,Electronics,3,70858.35
37163,2026-06-06,457,Mouse,Electronics,3,13406.05
37164,2026-05-30,985,Monitor,Electronics,3,51325.18
37165,2026-07-16,941,Jacket,Apparel,4,40109.39
37166,2026-05-06,20,Bread,Grocery,2,21289.55
37167,2026-07-27,4110,Jeans,Apparel,2,27274.53
37168,2026-04-04,4526,Mouse,Electronics,5,57840.01
37169,2026-07-31,11,Keyboard,Electronics,2,78890.12
37170,2026-03-10,2547,Mouse,Electronics,4,60687.01
37171,2026-03-01,918,Laptop,Electronics,5,31096.65
37172,2026-04-10,2068,Bread,Grocery,4,53997.16
37173,2026-06-28,4857,Headphones,Electronics,4,11305.03
37174,2026-07-07,271,T-Shirt,Apparel,5,16287.28
37175,2026-07-16,476,Keyboard,Electronics,3,42986.53
37176,2026-05-28,2165,Headphones,Electronics,2,8623.93
37177,2026-06-16,2668,Rice 5kg,Grocery,3,55974.6
37178,2026-02-26,2939,Mouse,Electronics,1,26132.01
37179,2026-02-23,4925,Eggs Dozen,Grocery,1,18637.7
37180,2026-04-02,1038,Laptop,Electronics,3,16373.74
37181,2026-03-20,2588,Headphones,Electronics,5,11383.96
37182,2026-04-22,4417,Jeans,Apparel,1,67555.48
37183,2026-03-10,877,Eggs Dozen,Grocery,3,8967.42
37184,2026-06-04,4874,Sneakers,Apparel,-1,67540.94
37185,2026-05-16,646,Jacket,Apparel,4,60694.44
37186,2026-06-28,4522,Bread,Grocery,5,15617.76
37187,2026-06-14,1333,Rice 5kg,Grocery,2,71081.75
37188,2026-05-13,3668,Mouse,Electronics,1,8169.31
37189,2026-08-04,862,Jeans,Apparel,2,66828.05
37190,2026-07-05,1552,Mouse,Electronics,2,63245.76
37191,2026-02-21,4877,Eggs Dozen,Grocery,3,4614.12
37192,2026-08-12,4459,Eggs Dozen,Grocery,4,23240.02
37193,2026-07-20,2495,Mouse,Electronics,2,63676.05
37194,2026-07-04,1157,Milk 1L,Grocery,-1,31149.77
37195,2026-03-27,537,Eggs Dozen,Grocery,2,40562.72
37196,2026-06-29,2960,Eggs Dozen,Grocery,2,78567.61
37197,2026-08-18,861,Mouse,Electronics,5,42900.01
37198,2026-06-01,1627,T-Shirt,Apparel,1,54683.37
37199,2026-05-26,1196,Laptop,Electronics,3,58684.06
37200,2026-07-12,418,Rice 5kg,Grocery,1,28137.61
37201,2026-04-22,3896,Eggs Dozen,Grocery,5,41710.45
37202,2026-03-14,3256,Monitor,Electronics,5,19082.15
37203,2026-07-16,1063,Rice 5kg,Grocery,5,51948.55
37204,2026-04-16,1155,Sneakers,Apparel,2,3690.89
37205,2026-05-05,416,Milk 1L,Grocery,4,60279.25
37206,2026-04-20,4459,Milk 1L,Grocery,2,6691.05
37207,2026-06-01,3218,Mouse,Electronics,2,30499.15
37208,2026-07-11,4544,Jacket,Apparel,1,63949.62
37209,2026-05-04,2119,Headphones,Electronics,2,29554.36
37210,2026-07-27,758,Jeans,Apparel,1,20250.7
37211,2026-08-01,3320,T-Shirt,Apparel,2,32838.38
37212,2026-05-11,3558,Bread,Grocery,1,20297.47
37213,2026-07-28,2075,Rice 5kg,Grocery,3,6811.28
37214,2026-07-27,13,Headphones,Electronics,5,1968.84
37215,2026-07-30,3185,T-Shirt,Apparel,5,5116.19
37216,2026-07-21,12,T-Shirt,Apparel,2,15626.88
37217,2026-07-06,111,Eggs Dozen,Grocery,3,9317.0
37218,2026-03-13,1916,Bread,Grocery,1,55587.68
37219,2026-07-26,2065,Eggs Dozen,Grocery,3,7756.24
37220,2026-06-19,1350,Sneakers,Apparel,4,14723.85
37221,2026-06-23,1081,Mouse,Electronics,3,20500.73
37222,2026-07-12,958,Monitor,Electronics,4,22168.43
37223,2026-03-23,3665,Eggs Dozen,Grocery,3,5908.13
37224,2026-04-26,4625,T-Shirt,Apparel,2,10425.6
37225,2026-07-18,1627,Keyboard,Electronics,1,23590.61
37226,2026-07-01,4716,Milk 1L,Grocery,2,22224.33
37227,2026-05-08,4556,Keyboard,Electronics,4,23686.72
37228,2026-07-30,3500,Eggs Dozen,Grocery,2,48437.15
37229,2026-08-18,860,Jeans,Apparel,4,65956.01
37230,2026-04-06,3532,Jacket,Apparel,5,50253.12
37231,2026-08-10,490,Sneakers,Apparel,2,58589.42
37232,2026-05-15,2297,Keyboard,Electronics,1,16012.39
37233,2026-05-20,559,Laptop,Electronics,4,9637.76
37234,2026-04-22,4372,Sneakers,Apparel,4,65627.56
37235,2026-06-24,4603,Bread,Grocery,2,55361.59
37236,2026-07-06,3581,Sneakers,Apparel,1,58636.18
37237,2026-07-27,527,Jacket,Apparel,5,66844.31
37238,2026-05-16,4458,Bread,Grocery,1,60753.79
37239,2026-06-23,2216,Monitor,Electronics,1,13942.46
37239,2026-03-15,1476,Rice 5kg,Grocery,5,55859.41
37241,2026-08-01,1665,Rice 5kg,Grocery,4,74008.91
37242,2026-03-08,4837,Bread,Grocery,1,41044.94
37243,2026-08-14,4809,Eggs Dozen,Grocery,2,48771.0
37244,2026-04-25,3252,T-Shirt,Apparel,4,60990.29
37245,2026-08-12,775,Laptop,Electronics,3,73602.72
37246,2026-03-25,3689,Jeans,Apparel,5,59179.14
37247,2026-06-10,2033,T-Shirt,Apparel,-1,64720.58
37248,2026-08-14,809,Mouse,Electronics,3,18199.2
37249,2026-06-19,341,Sneakers,Apparel,2,22125.92
37250,2026-04-06,49,Mouse,Electronics,3,29210.35
37251,2026-05-08,2566,Jeans,Apparel,2,1415.48
37252,2026-08-07,269,Eggs Dozen,Grocery,2,14924.66
37253,2026-07-09,1228,Jacket,Apparel,1,41636.7
37254,2026-03-01,4975,Milk 1L,Grocery,3,12674.09
37255,2026-02-24,2958,Jacket,Apparel,3,35598.69
37256,2026-06-22,2734,Jeans,Apparel,5,47713.09
37257,2026-07-10,3333,Jacket,Apparel,5,52090.53
37258,2026-03-31,2238,Eggs Dozen,Grocery,4,53198.16
37259,2026-05-15,1424,Monitor,Electronics,4,20487.54
37260,2026-07-30,462,T-Shirt,Apparel,5,63521.46
37261,2026-05-17,366,Jeans,Apparel,1,79333.67
37262,2026-06-05,4052,Headphones,Electronics,1,64151.38
37263,2026-06-08,1157,Monitor,Electronics,4,33781.14
37264,2026-03-13,3399,Eggs Dozen,Grocery,4,71227.22
37265,2026-06-06,198,Jeans,Apparel,2,56517.86
37266,2026-08-16,4032,Eggs Dozen,Grocery,3,41918.6
37267,2026-05-25,2776,Rice 5kg,Grocery,1,42516.33
37268,2026-03-21,3254,Monitor,Electronics,5,3671.68
37269,2026-05-20,2223,Eggs Dozen,Grocery,5,22929.82
37270,2026-05-30,4969,Jeans,Apparel,2,60568.89
37271,2026-06-27,2497,Sneakers,Apparel,4,60957.06
37272,2026-05-05,3732,T-Shirt,Apparel,5,36195.55
37273,2026-05-05,3442,Sneakers,Apparel,5,38796.69
37274,2026-08-18,2111,Mouse,Electronics,3,22812.55
37275,2026-05-11,3350,Jeans,Apparel,1,576.49
37276,2026-06-22,1201,Headphones,Electronics,3,5545.53
37277,2026-05-14,2346,Monitor,Electronics,3,51681.64
37278,2026-06-04,3026,Rice 5kg,Grocery,4,501.68
37279,2026-05-08,3278,Monitor,Electronics,4,64552.66
37280,2026-05-04,1622,Eggs Dozen,Grocery,3,44115.05
37281,2026-07-27,1365,Laptop,Electronics,2,39751.04
37282,2026-05-07,1287,Monitor,Electronics,3,12026.43
37283,2026-05-24,2511,Rice 5kg,Grocery,2,23026.09
37284,2026-05-20,67,Jeans,Apparel,1,33621.96
37285,2026-07-13,3021,Milk 1L,Grocery,5,74125.96
37286,2026-07-06,1210,Bread,Grocery,3,4191.83
37287,2026-08-13,3883,Bread,Grocery,3,72573.33
37288,2026-06-02,3735,Keyboard,Electronics,3,17068.03
37289,2026-08-05,2141,Keyboard,Electronics,2,9469.4
37290,2026-06-21,4515,Milk 1L,Grocery,-1,39257.55
37291,2026-03-10,3136,Milk 1L,Grocery,2,68322.04
37292,2026-05-04,2423,Keyboard,Electronics,1,66207.97
37293,2026-03-03,1897,Eggs Dozen,Grocery,4,17860.23
37294,2026-07-14,3661,Milk 1L,Grocery,4,20458.71
37295,2026-06-21,3837,Jeans,Apparel,2,11969.22
37296,2026-06-04,4405,Milk 1L,Grocery,1,59986.57
37297,2026-04-17,784,Jeans,Apparel,4,10733.03
37298,2026-03-01,297,Headphones,Electronics,1,43679.67
37299,2026-06-07,4639,Eggs Dozen,Grocery,2,23567.38
37300,2026-05-11,4546,Milk 1L,Grocery,3,72899.79
37301,2026-06-14,1444,Eggs Dozen,Grocery,4,10318.89
37302,2026-08-04,3559,Keyboard,Electronics,1,56027.75
37303,2026-07-23,3401,T-Shirt,Apparel,4,13178.76
37304,2026-03-01,4399,Laptop,Electronics,4,52491.55
37305,2026-04-19,1757,Milk 1L,Grocery,2,12450.13
37306,2026-08-14,2994,Sneakers,Apparel,3,30043.7
37307,2026-04-16,4890,Keyboard,Electronics,4,41938.08
37308,2026-08-12,963,Sneakers,Apparel,2,48925.17
37309,2026-07-11,4379,Headphones,Electronics,4,38696.63
37310,2026-04-11,1293,Rice 5kg,Grocery,2,46026.31
37311,2026-04-18,4235,Eggs Dozen,Grocery,4,37523.05
37312,2026-05-24,3230,Eggs Dozen,Grocery,1,46115.03
37313,2026-06-13,3204,Milk 1L,Grocery,4,9039.44
37314,2026-04-14,961,Keyboard,Electronics,1,36976.81
37315,2026-05-28,1187,Laptop,Electronics,2,
37316,2026-04-09,4924,Laptop,Electronics,4,29451.88
37317,2026-04-27,2515,Eggs Dozen,Grocery,2,52220.14
37318,2026-07-27,292,Milk 1L,Grocery,1,60992.3
37319,2026-06-28,1867,Eggs Dozen,Grocery,2,31230.71
37320,2026-06-22,4076,Jacket,Apparel,4,40046.71
37321,2026-06-19,781,Keyboard,Electronics,1,30839.95
37322,2026-08-13,4985,Mouse,Electronics,3,67914.23
37323,2026-05-10,1981,Monitor,Electronics,4,4229.39
37324,2026-04-22,4249,Jeans,Apparel,4,73198.69
37325,2026-06-17,4596,Eggs Dozen,Grocery,1,69784.78
37326,2026-04-04,1682,Bread,Grocery,5,71027.87
37327,2026-07-12,4804,Sneakers,Apparel,5,17340.03
37328,2026-06-02,2667,Headphones,Electronics,3,828.85
37329,2026-04-26,1147,T-Shirt,Apparel,1,49757.37
37330,2026-06-23,2430,Sneakers,Apparel,3,28875.18
37331,2026-03-19,578,Sneakers,Apparel,3,72683.72
37332,2026-02-27,3203,T-Shirt,Apparel,2,37067.69
37333,2026-08-03,912,Keyboard,Electronics,2,50267.25
37334,2026-02-25,2653,Jacket,Apparel,1,78838.67
37335,2026-06-03,3392,Monitor,Electronics,1,40343.13
37336,2026-07-24,3366,T-Shirt,Apparel,1,76041.88
37337,2026-04-24,329,Mouse,Electronics,4,25234.17
37338,2026-02-26,3935,Milk 1L,Grocery,1,17759.33
37339,2026-04-27,1356,Milk 1L,Grocery,2,72084.88
37340,2026-03-21,1990,Laptop,Electronics,5,4131.29
37341,2026-06-08,4677,Keyboard,Electronics,2,45257.39
37342,2026-07-07,3686,Mouse,Electronics,2,21180.49
37343,2026-07-07,2940,Rice 5kg,Grocery,4,61558.21
37344,2026-06-16,4433,Milk 1L,Grocery,2,42524.38
37345,2026-08-13,3818,T-Shirt,Apparel,2,18575.75
37346,2026-07-09,1596,Rice 5kg,Grocery,2,63834.25
37347,2026-07-02,1010,Bread,Grocery,1,54221.87
37348,2026-07-08,4160,Monitor,Electronics,4,53115.52
37349,2026-04-23,729,Mouse,Electronics,2,40104.42
37350,2026-07-27,4758,Rice 5kg,Grocery,5,71153.66
37351,2026-04-30,953,Headphones,Electronics,3,55316.97
37352,2026-05-29,1069,Monitor,Electronics,2,5594.29
37353,2026-06-26,177,T-Shirt,Apparel,2,60481.68
37354,2026-04-16,2078,Sneakers,Apparel,1,10413.9
37355,2026-07-12,2927,Milk 1L,Grocery,4,38792.17
37356,2026-08-17,1133,Jacket,Apparel,2,42148.32
37357,2026-06-06,4021,Jeans,Apparel,3,45058.43
37358,2026-02-22,4281,Laptop,Electronics,5,56333.14
37359,2026-05-28,3122,Rice 5kg,Grocery,4,24621.37
37360,2026-06-16,371,T-Shirt,Apparel,4,51363.35
37361,2026-07-30,2278,Headphones,Electronics,1,66261.95
37362,2026-07-19,2106,Laptop,Electronics,1,63437.17
37363,2026-03-20,943,Jeans,Apparel,3,8505.35
37364,2026-04-23,544,Sneakers,Apparel,3,75099.39
37365,2026-07-19,4488,Bread,Grocery,5,32492.23
37366,2026-05-18,2494,Mouse,Electronics,4,16461.59
37367,2026-07-17,3122,Eggs Dozen,Grocery,5,66622.59
37368,2026-07-06,4785,T-Shirt,Apparel,2,14384.09
37369,2026-05-31,1651,Jacket,Apparel,3,37682.42
37370,2026-04-07,857,Jacket,Apparel,4,25741.88
37371,2026-07-23,2428,Jacket,Apparel,2,46943.39
37372,2026-04-29,4032,Monitor,Electronics,3,50396.7
37373,2026-03-27,1884,T-Shirt,Apparel,3,7929.05
37374,2026-07-07,1952,Eggs Dozen,Grocery,2,53377.56
37375,2026-04-28,772,Eggs Dozen,Grocery,1,32244.39
37376,2026-07-18,322,Mouse,Electronics,2,41499.78
37377,2026-03-14,2316,T-Shirt,Apparel,3,50324.17
37378,2026-08-13,1610,Monitor,Electronics,3,5778.93
37379,2026-05-29,4948,Keyboard,Electronics,4,59279.33
37380,2026-05-03,1322,Milk 1L,Grocery,5,53815.09
37381,2026-07-28,487,Milk 1L,Grocery,5,49285.02
37382,2026-05-23,2456,Jacket,Apparel,4,7435.72
37383,2026-03-10,335,Sneakers,Apparel,2,64921.82
37384,2026-08-08,3172,Keyboard,Electronics,4,66603.52
37385,2026-05-12,2845,Sneakers,Apparel,4,5660.51
37386,2026-06-30,1599,Jacket,Apparel,1,64771.11
37387,2026-05-17,2590,Milk 1L,Grocery,2,76793.57
37388,2026-05-03,3210,Milk 1L,Grocery,2,38913.44
37389,2026-03-15,515,Mouse,Electronics,1,46788.47
37390,2026-06-13,2765,Jacket,Apparel,5,22955.86
37391,2026-07-02,3950,Jacket,Apparel,3,53768.39
37392,2026-06-23,1344,Headphones,Electronics,2,19569.67
37393,2026-02-27,2938,Mouse,Electronics,5,77350.14
37394,2026-03-23,2484,Sneakers,Apparel,3,7148.77
37395,2026-04-14,1636,Sneakers,Apparel,5,67481.69
37396,2026-02-23,543,T-Shirt,Apparel,3,59056.03
37397,2026-08-09,1816,Rice 5kg,Grocery,5,28813.06
37398,2026-07-09,696,Milk 1L,Grocery,2,25839.04
37399,2026-08-16,756,Jeans,Apparel,4,33827.04
37400,2026-07-27,2022,Laptop,Electronics,2,73937.16
37401,2026-04-20,2946,Laptop,Electronics,2,19832.0
37402,2026-04-07,1883,Headphones,Electronics,1,77582.08
37403,2026-05-12,2346,Mouse,Electronics,-1,8872.6
37404,2026-03-23,3896,Eggs Dozen,Grocery,5,78971.88
37405,2026-06-06,490,T-Shirt,Apparel,4,43771.13
37406,2026-06-13,840,Eggs Dozen,Grocery,3,17944.62
37407,2026-04-01,2574,Keyboard,Electronics,5,61498.61
37408,2026-05-19,4110,Laptop,Electronics,5,28004.82
37409,2026-05-15,19,Keyboard,Electronics,2,37294.3
37410,2026-07-21,3513,Sneakers,Apparel,5,52058.85
37411,2026-05-29,3521,Jeans,Apparel,5,23629.05
37412,2026-07-26,3415,Jeans,Apparel,2,22750.67
37413,2026-08-05,4982,Eggs Dozen,Grocery,1,39877.07
37414,2026-07-20,2296,Headphones,Electronics,3,63346.7
37415,2026-05-20,3925,Milk 1L,Grocery,1,15658.34
37416,2026-07-26,3196,Rice 5kg,Grocery,5,74260.83
37417,2026-02-28,590,Rice 5kg,Grocery,2,26188.77
37418,2026-05-13,1107,Monitor,Electronics,4,51399.16
37419,2026-08-10,595,Milk 1L,Grocery,2,4403.93
37420,2026-06-23,4454,T-Shirt,Apparel,5,62838.62
37421,2026-04-29,2465,Rice 5kg,Grocery,2,46537.98
37422,2026-04-17,3347,Laptop,Electronics,5,913.94
37423,2026-03-05,4633,Bread,Grocery,1,13063.41
37424,2026-03-12,3773,Jeans,Apparel,1,72110.47
37425,2026-04-10,527,Laptop,Electronics,3,11061.14
37426,2026-04-05,375,Eggs Dozen,Grocery,4,23415.96
37427,2026-03-02,2218,Headphones,Electronics,5,36580.01
37428,2026-03-18,1019,Jacket,Apparel,1,32643.42
37429,2026-06-07,4583,Headphones,Electronics,1,36863.2
37430,2026-03-19,687,T-Shirt,Apparel,2,27909.52
37431,2026-05-29,4701,Milk 1L,Grocery,3,76970.88
37432,2026-02-23,649,Headphones,Electronics,5,10826.13
37433,2026-05-13,4648,Headphones,Electronics,4,27627.58
37434,2026-08-18,3918,Keyboard,Electronics,3,13048.85
37435,2026-08-11,2849,Rice 5kg,Grocery,1,
37436,2026-07-21,270,Milk 1L,Grocery,5,61575.67
37437,2026-07-27,2817,T-Shirt,Apparel,2,30131.23
37438,2026-03-04,2689,Jacket,Apparel,1,21186.5
37439,2026-04-06,4569,Jeans,Apparel,5,7328.1
37440,2026-08-08,1139,Rice 5kg,Grocery,1,60805.6
37441,2026-05-20,4147,Jacket,Apparel,2,35472.14
37442,2026-04-09,3104,T-Shirt,Apparel,2,37824.48
37443,2026-04-07,181,Laptop,Electronics,2,24633.42
37444,2026-05-10,3256,Eggs Dozen,Grocery,3,65688.54
37445,2026-06-11,142,Monitor,Electronics,4,67468.78
37446,2026-05-15,1100,Sneakers,Apparel,2,47303.53
37447,2026-03-31,4707,Mouse,Electronics,4,32030.97
37448,2026-02-21,4597,Headphones,Electronics,1,69608.04
37449,2026-06-17,3876,Eggs Dozen,Grocery,1,24066.41
37450,2026-07-01,1671,Keyboard,Electronics,2,76981.2
37451,2026-05-23,1889,Mouse,Electronics,4,11085.87
37452,2026-04-01,2457,Headphones,Electronics,3,14297.7
37453,2026-06-10,1598,Eggs Dozen,Grocery,4,77887.12
37454,2026-03-14,4607,Rice 5kg,Grocery,4,7222.24
37455,2026-06-22,274,T-Shirt,Apparel,4,63526.33
37456,2026-06-13,3243,Keyboard,Electronics,5,56532.03
37457,2026-03-06,2670,Milk 1L,Grocery,4,7406.96
37458,2026-06-04,3567,Rice 5kg,Grocery,1,18245.61
37459,2026-03-25,1214,Headphones,Electronics,1,27142.39
37460,2026-07-04,184,Sneakers,Apparel,3,71523.4
37461,2026-08-17,2294,Jeans,Apparel,5,57542.46
37462,2026-06-16,287,Headphones,Electronics,4,18153.23
37463,2026-08-13,3332,Mouse,Electronics,3,61358.85
37464,2026-05-15,3869,Headphones,Electronics,2,26491.28
37465,2026-08-11,4734,Monitor,Electronics,4,75195.98
37466,2026-06-12,1459,Jacket,Apparel,5,
37466,2026-03-01,1545,Sneakers,Apparel,4,36254.96
37468,2026-08-14,3026,Milk 1L,Grocery,4,38660.92
37469,2026-05-08,540,Mouse,Electronics,5,24717.69
37470,2026-06-10,3455,Laptop,Electronics,3,12484.97
37471,2026-08-11,1986,Eggs Dozen,Grocery,5,788.96
37472,2026-08-05,1556,T-Shirt,Apparel,5,3619.27
37473,2026-06-16,3780,Headphones,Electronics,5,56162.42
37474,2026-07-12,848,Mouse,Electronics,5,5494.9
37475,2026-06-18,3072,T-Shirt,Apparel,5,38287.94
37476,2026-04-07,2236,T-Shirt,Apparel,4,7664.92
37477,2026-07-22,1496,Bread,Grocery,3,56451.88
37478,2026-05-10,559,Bread,Grocery,3,24477.88
37479,2026-05-31,1893,Bread,Grocery,4,24335.57
37480,2026-05-31,3260,T-Shirt,Apparel,4,43441.07
37481,2026-05-05,1377,T-Shirt,Apparel,5,74293.15
37482,2026-04-12,2749,Jacket,Apparel,4,75483.21
37483,2026-04-12,2239,Eggs Dozen,Grocery,1,31896.96
37484,2026-05-30,232,Jeans,Apparel,3,53382.23
37485,2026-03-07,1260,Monitor,Electronics,4,19249.54
37486,2026-07-28,1283,Bread,Grocery,5,64592.99
37487,2026-03-07,447,Mouse,Electronics,4,76494.4
37488,2026-03-28,2115,Monitor,Electronics,4,76725.52
37489,2026-03-15,1330,Eggs Dozen,Grocery,5,66703.91
37490,2026-05-13,3055,Rice 5kg,Grocery,1,45773.23
37491,2026-07-15,1805,Keyboard,Electronics,2,18507.85
37492,2026-02-23,1057,Eggs Dozen,Grocery,4,20868.36
37493,2026-03-31,1361,Jeans,Apparel,4,56282.16
37494,2026-06-11,4479,T-Shirt,Apparel,3,75207.3
37495,2026-06-29,3553,Jacket,Apparel,3,50776.1
37496,2026-05-16,4425,Keyboard,Electronics,4,47512.7
37497,2026-04-19,74,Monitor,Electronics,2,65415.12
37498,2026-03-11,2142,Rice 5kg,Grocery,1,
37499,2026-05-05,4000,Sneakers,Apparel,1,13128.95
37500,2026-04-01,3783,Jacket,Apparel,4,47557.96
37501,2026-06-09,3877,Bread,Grocery,2,70520.55
37502,2026-02-26,4574,Rice 5kg,Grocery,3,40105.6
37503,2026-05-30,3341,Eggs Dozen,Grocery,5,67917.25
37504,2026-04-05,1668,Jeans,Apparel,5,39002.54
37505,2026-04-01,2506,Eggs Dozen,Grocery,1,68789.47
37506,2026-05-25,3797,Mouse,Electronics,1,37532.48
37507,2026-04-16,3214,Mouse,Electronics,1,71881.53
37508,2026-07-31,2457,Sneakers,Apparel,4,15041.07
37509,2026-05-08,3547,Eggs Dozen,Grocery,1,28011.72
37510,2026-06-14,4000,Keyboard,Electronics,5,49026.46
37511,2026-04-09,2161,Jacket,Apparel,4,3728.46
37512,2026-03-10,1026,Eggs Dozen,Grocery,4,8734.78
37513,2026-07-07,1873,Mouse,Electronics,3,1512.83
37514,2026-06-02,4626,Bread,Grocery,4,24212.27
37515,2026-05-05,3201,Jacket,Apparel,2,47887.36
37516,2026-03-11,2730,T-Shirt,Apparel,3,35145.66
37517,2026-03-23,4978,Bread,Grocery,3,33797.91
37517,2026-04-08,3710,Laptop,Electronics,1,22798.99
37519,2026-04-18,3254,T-Shirt,Apparel,3,58223.17
37520,2026-05-01,3610,Eggs Dozen,Grocery,4,52662.02
37521,2026-05-15,2068,Bread,Grocery,2,35820.25
37522,2026-08-17,3317,Headphones,Electronics,1,54496.48
37523,2026-08-14,602,Sneakers,Apparel,2,24171.51
37524,2026-03-27,3579,Monitor,Electronics,2,13666.89
37525,2026-07-02,3455,Bread,Grocery,3,47704.06
37526,2026-03-26,3394,Laptop,Electronics,3,57314.8
37527,2026-03-04,383,Keyboard,Electronics,4,54459.06
37528,2026-03-30,3381,Keyboard,Electronics,2,52.41
37529,2026-02-26,563,Monitor,Electronics,1,20824.66
37530,2026-06-18,675,Sneakers,Apparel,3,17078.58
37531,2026-05-03,156,Eggs Dozen,Grocery,1,15292.27
37532,2026-03-07,3992,Mouse,Electronics,2,20049.68
37533,2026-02-23,3230,Milk 1L,Grocery,3,70148.35
37534,2026-04-18,3569,Monitor,Electronics,2,38711.44
37535,2026-07-14,2402,Jeans,Apparel,4,55658.34
37536,2026-04-27,2760,Keyboard,Electronics,4,56484.55
37537,2026-08-05,1,Laptop,Electronics,5,36608.26
37538,2026-02-21,3383,T-Shirt,Apparel,2,67054.71
37539,2026-07-15,2706,Jacket,Apparel,1,54634.61
37540,2026-06-24,821,Keyboard,Electronics,5,44466.05
37541,2026-04-25,1175,T-Shirt,Apparel,3,79352.48
37542,2026-08-11,4870,Eggs Dozen,Grocery,5,2669.81
